REGION_NAME,BRAND,SKU,MONTH,AVERAGE_BASE_PRICE,VOLUME
CENTRAL,SALIT,10L,3,24501.15774,69676.2
CENTRAL,SALIT,10L,4,23728.68771,29394.09
CENTRAL,SALIT,10L,5,31499.71246,40576.14
CENTRAL,SALIT,10L,6,28200.83095,40504.86
CENTRAL,SALIT,10L,7,16280.8,1675.08
CENTRAL,SALIT,10L,8,15118.30508,7341.84
CENTRAL,SALIT,10L,9,13426.49194,6851.79
CENTRAL,SALIT,10L,10,13230.55556,490.05
CENTRAL,SALIT,10L,11,29201.72619,10095.03
CENTRAL,SALIT,1L,1,2208.622222,3876.741
CENTRAL,SALIT,1L,2,2187.359184,3483.81
CENTRAL,SALIT,1L,3,2212.48731,2833.38
CENTRAL,SALIT,1L,4,1627.841216,3132.756
CENTRAL,SALIT,1L,5,1595.698745,2479.653
CENTRAL,SALIT,1L,6,2022.453988,3214.728
CENTRAL,SALIT,1L,7,1285.788,2090.286
CENTRAL,SALIT,1L,8,1375.189873,2472.525
CENTRAL,SALIT,1L,9,1532.010782,1847.934
CENTRAL,SALIT,1L,10,1318.106145,1534.302
CENTRAL,SALIT,1L,11,2035.408284,1118.205
CENTRAL,SALIT,20L,1,29756.26444,121514.58
CENTRAL,SALIT,20L,2,30136.82187,132295.68
CENTRAL,SALIT,20L,3,27665.15728,117897.12
CENTRAL,SALIT,20L,4,27015.17537,59910.84
CENTRAL,SALIT,20L,5,29911.13807,62744.22
CENTRAL,SALIT,20L,6,28995.33929,73899.54
CENTRAL,SALIT,20L,7,39993.57143,2316.6
CENTRAL,SALIT,20L,8,24954.62814,20546.46
CENTRAL,SALIT,20L,9,23351.20482,24057
CENTRAL,SALIT,20L,10,37147.875,1229.58
CENTRAL,SALIT,20L,11,22979.92903,14737.14
CENTRAL,SALIT,2L,1,2630.104839,3371.544
CENTRAL,SALIT,2L,2,2659.292876,3473.118
CENTRAL,SALIT,2L,3,3051.751592,3302.046
CENTRAL,SALIT,2L,4,2101.875648,2795.958
CENTRAL,SALIT,2L,5,2195.717718,2519.748
CENTRAL,SALIT,2L,6,2279.179191,2717.55
CENTRAL,SALIT,2L,7,1415.428571,1468.368
CENTRAL,SALIT,2L,8,1599.053381,1548.558
CENTRAL,SALIT,2L,9,1581.834983,1651.914
CENTRAL,SALIT,2L,10,1290.350427,1040.688
CENTRAL,SALIT,2L,11,2202.701923,789.426
CENTRAL,SALIT,3L,1,3808.492308,2585.113333
CENTRAL,SALIT,3L,2,3758.201183,2210.846667
CENTRAL,SALIT,3L,3,4061.637584,2106.586667
CENTRAL,SALIT,3L,4,2959.186441,1823.213333
CENTRAL,SALIT,3L,5,2714.097087,1946.186667
CENTRAL,SALIT,3L,6,3390.915254,2785.613333
CENTRAL,SALIT,3L,7,1912.055172,965.0733333
CENTRAL,SALIT,3L,8,2107.317073,1203
CENTRAL,SALIT,3L,9,2008.275862,1216.366667
CENTRAL,SALIT,3L,10,1616.13913,646.9466667
CENTRAL,SALIT,3L,11,5952,1325.973333
CENTRAL,SALIT,500ML,1,1175.566176,1466.1405
CENTRAL,SALIT,500ML,2,1303.081967,1458.1215
CENTRAL,SALIT,500ML,3,1090.868996,763.587
CENTRAL,SALIT,500ML,4,900.0472222,989.901
CENTRAL,SALIT,500ML,5,853.5124654,941.3415
CENTRAL,SALIT,500ML,6,1040.405512,807.6915
CENTRAL,SALIT,500ML,7,871.4604317,739.9755
CENTRAL,SALIT,500ML,8,762.237013,716.8095
CENTRAL,SALIT,500ML,9,870.3289474,605.88
CENTRAL,SALIT,500ML,10,893.6803653,597.4155
CENTRAL,SALIT,500ML,11,817.848,312.2955
CENTRAL,SALIT,5L,1,4233.258065,2953.665
CENTRAL,SALIT,5L,2,4594.915888,1844.37
CENTRAL,SALIT,5L,3,4859.256098,2989.305
CENTRAL,SALIT,5L,4,3254.559055,3100.68
CENTRAL,SALIT,5L,5,3605.989691,2623.995
CENTRAL,SALIT,5L,6,4117.604396,2811.105
CENTRAL,SALIT,5L,7,2541.634409,1773.09
CENTRAL,SALIT,5L,8,2309.020408,1697.355
CENTRAL,SALIT,5L,9,2800.338164,2174.04
CENTRAL,SALIT,5L,10,2247.830769,1095.93
CENTRAL,SALIT,5L,11,4107.125,739.53
NYANZA,SAWA  SOAP,250G,1,7333.496552,33547.83917
COAST,SAWA  SOAP,70G,6,1361.998298,22947.448
COAST,SAWA  SOAP,70G,5,990.5283237,21480.038
COAST,SAWA  SOAP,70G,4,1043.081344,21105.188
COAST,SAWA  SOAP,70G,1,1040.318105,20338.294
NAIROBI,SAWA  SOAP,225G,1,789.4288402,19698.454
COAST,SAWA  SOAP,70G,3,996.0199667,19662.864
COAST,SAWA  SOAP,70G,2,952.498917,19483.896
NAIROBI,SAWA  SOAP,225G,2,772.679182,15475.629
NAIROBI,SAWA  SOAP,225G,5,736.5211936,14571.93
COAST,SAWA  SOAP,70G,8,665.3656874,14321.58
NAIROBI,SAWA  SOAP,225G,4,673.9273585,11941.127
NYANZA,SAWA  SOAP,250G,2,3992.807133,11919.31625
COAST,SAWA  SOAP,70G,9,613.9831461,11386.34
COAST,SAWA  SOAP,70G,11,621.0956993,11245.91
NAIROBI,SAWA  SOAP,225G,3,514.5076563,11037.103
COAST,SAWA  SOAP,70G,10,541.0029488,10245.97
COAST,SAWA  SOAP,70G,7,517.9329268,10049.69
NAIROBI,SAWA  SOAP,225G,11,472.8702633,9923.448
COAST,SAWA  SOAP,70G,12,634.1234484,9852.01
NAIROBI,SAWA  SOAP,225G,6,827.4550898,9791.742
NAIROBI,SAWA  SOAP,225G,12,462.2984313,8242.182
CENTRAL,SAWA  SOAP,225G,1,697.241085,7688.845
NYANZA,SAWA  SOAP,225G,5,1845.038526,7311.108
SOUTH RIFT,SAWA  SOAP,225G,1,753.0069784,7272.082
NORTH RIFT,SAWA  SOAP,225G,1,762.708958,7027.836
NAIROBI,SAWA  SOAP,225G,9,379.3014354,6945.769
NAIROBI,SAWA  SOAP,225G,7,322.6119214,6851.533
SOUTH RIFT,SAWA  SOAP,20G,5,1530.200617,6664.945069
NAIROBI,SAWA  SOAP,225G,8,346.8315248,6146.571
SOUTH RIFT,SAWA  SOAP,20G,2,955.7950907,6022.066111
COAST,SAWA  SOAP,225G,1,621.4938489,5967.633
SOUTH RIFT,SAWA  SOAP,225G,2,719.6378245,5943.817
COAST,SAWA  SOAP,225G,5,666.6789234,5913.979
NYANZA,SAWA  SOAP,225G,4,1334.286038,5871.007
NAIROBI,SAWA  SOAP,225G,10,348.965545,5847.796
COAST,SAWA  SOAP,225G,2,573.7790186,5732.632
NYANZA,SAWA  SOAP,225G,1,938.67531,5656.157
COAST,SAWA  SOAP,225G,3,660.6990484,5609.465
SOUTH RIFT,SAWA  SOAP,225G,5,862.394572,5575.617
SOUTH RIFT,SAWA  SOAP,225G,4,810.6342685,5468.576
SOUTH RIFT,SAWA  SOAP,20G,6,1232.290076,5426.798819
SOUTH RIFT,SAWA  SOAP,20G,3,917.3812785,5404.531458
NORTH RIFT,SAWA  SOAP,225G,5,424.889427,5295.12
SOUTH RIFT,SAWA  SOAP,20G,4,1033.952444,5262.749097
CENTRAL,SAWA  SOAP,225G,2,538.4975627,5194.464
NAIROBI,SAWA  SOAP,125G,1,310.0508227,5105.2
COAST,SAWA  SOAP,225G,4,617.6489015,5096.295
NYANZA,SAWA  SOAP,225G,2,1120.419523,5084.83
NAIROBI,SAWA  SOAP,20G,1,5400.042857,5077.970486
NYANZA,SAWA  SOAP,20G,5,7534.78,5061.047292
NORTH RIFT,SAWA  SOAP,225G,4,489.4475968,4910.478
CENTRAL,SAWA  SOAP,225G,3,596.5660532,4877.395
CENTRAL,SAWA  SOAP,70G,1,609.7299814,4848.14
NYANZA,SAWA  SOAP,225G,3,1048.595029,4830.873
NORTH RIFT,SAWA  SOAP,225G,3,464.251615,4828.189
NORTH RIFT,SAWA  SOAP,125G,1,499.6788793,4755.275
NYANZA,SAWA  SOAP,125G,1,691.7409669,4680.6
NORTH RIFT,SAWA  SOAP,225G,2,575.0802316,4664.191
CENTRAL,SAWA  SOAP,225G,4,620.8304779,4613.325
COAST,SAWA  SOAP,125G,1,419.3443688,4608.5375
COAST,SAWA  SOAP,125G,2,359.1145527,4594.75
NYANZA,SAWA  SOAP,20G,1,7407.630435,4577.562153
CENTRAL,SAWA  SOAP,70G,3,555.2277006,4541.6
SOUTH RIFT,SAWA  SOAP,225G,3,643.7355491,4536.343
SOUTH RIFT,SAWA  SOAP,125G,1,484.7709477,4536.325
SOUTH RIFT,SAWA  SOAP,20G,1,941.2962963,4441.852708
NAIROBI,SAWA  SOAP,20G,5,10029.01538,4378.532431
SOUTH RIFT,SAWA  SOAP,225G,11,473.141836,4340.36
COAST,SAWA  SOAP,125G,3,414.9503804,4274.7125
NAIROBI,SAWA  SOAP,125G,11,271.9893923,4253.25
NORTH RIFT,SAWA  SOAP,225G,6,448.0452099,4206.253
COAST,SAWA  SOAP,225G,6,662.2074468,4191.667
CENTRAL,SAWA  SOAP,225G,11,555.2549639,4132.673
NORTH RIFT,SAWA  SOAP,125G,5,291.7913704,4065.7375
CENTRAL,SAWA  SOAP,70G,5,553.3936223,4024.86
NYANZA,SAWA  SOAP,20G,4,5703.673077,3984.440625
CENTRAL,SAWA  SOAP,70G,4,510.6859813,3974.18
COAST,SAWA  SOAP,125G,5,393.3122249,3948.3375
NAIROBI,SAWA  SOAP,125G,3,256.2453683,3890.7625
NAIROBI,SAWA  SOAP,125G,2,278.5320829,3883.1875
NAIROBI,SAWA  SOAP,125G,12,267.3272814,3848.425
CENTRAL,SAWA  SOAP,125G,1,415.9584736,3814.575
CENTRAL,SAWA  SOAP,225G,5,543.0894661,3764.188
SOUTH RIFT,SAWA  SOAP,225G,6,730.8243513,3716.825
NORTH RIFT,SAWA  SOAP,225G,11,339.1979522,3673.028
NYANZA,SAWA  SOAP,250G,3,2463.252033,3581.59
SOUTH RIFT,SAWA  SOAP,225G,12,498.6680952,3575.101
NORTH RIFT,SAWA  SOAP,225G,12,299.1056059,3568.832
COAST,SAWA  SOAP,225G,8,466.5768039,3567.317
NORTH RIFT,SAWA  SOAP,225G,7,297.1580142,3527.248
COAST,SAWA  SOAP,125G,8,324.1798992,3491.2
COAST,SAWA  SOAP,125G,4,377.7468495,3453.5875
CENTRAL,SAWA  SOAP,70G,2,544.9218566,3433.08
SOUTH RIFT,SAWA  SOAP,225G,7,454.6997712,3388.342
NYANZA,SAWA  SOAP,20G,2,4762.780952,3359.294583
NYANZA,SAWA  SOAP,20G,3,5464.483516,3340.59
SOUTH RIFT,SAWA  SOAP,225G,8,464.472023,3318.465
SOUTH RIFT,SAWA  SOAP,125G,2,474.9014778,3307.125
NAIROBI,SAWA  SOAP,125G,5,279.7942302,3266.775
NORTH RIFT,SAWA  SOAP,225G,8,269.9448354,3244.89
NAIROBI,SAWA  SOAP,125G,9,239.4626789,3233.95
COAST,SAWA  SOAP,225G,7,430.3865699,3214.068
NYANZA,SAWA  SOAP,225G,6,1236.044872,3202.495
CENTRAL,SAWA  SOAP,225G,6,592.1599253,3192.749
COAST,SAWA  SOAP,225G,11,481.981529,3159.797
CENTRAL,SAWA  SOAP,125G,3,451.9960746,3139.7125
CENTRAL,SAWA  SOAP,70G,11,412.9895138,3128.69
CENTRAL,SAWA  SOAP,225G,8,377.079918,3111.208
COAST,SAWA  SOAP,225G,9,443.0082324,3104.051
COAST,SAWA  SOAP,225G,10,452.6564508,3095.164
CENTRAL,SAWA  SOAP,70G,6,679.775641,3095.05
NYANZA,SAWA  SOAP,20G,6,5168.719101,3089.9
NAIROBI,SAWA  SOAP,125G,4,264.2170588,3078.6125
NAIROBI,SAWA  SOAP,125G,7,204.562212,3077.0625
SOUTH RIFT,SAWA  SOAP,125G,5,524.685413,3046.1
NORTH RIFT,SAWA  SOAP,225G,9,296.8843874,3041.927
COAST,SAWA  SOAP,125G,10,302.2231745,2993.55
COAST,SAWA  SOAP,125G,11,312.1765122,2979.8125
COAST,SAWA  SOAP,125G,7,296.3271438,2972.625
SOUTH RIFT,SAWA  SOAP,225G,9,463.5977444,2953.916
SOUTH RIFT,SAWA  SOAP,20G,12,549.3055556,2926.376597
NAIROBI,SAWA  SOAP,125G,10,245.7290568,2903.8875
COAST,SAWA  SOAP,125G,9,316.7527205,2880.1375
NORTH RIFT,SAWA  SOAP,125G,6,298.7569924,2844.325
NYANZA,SAWA  SOAP,125G,4,795.2408687,2767.3875
NORTH RIFT,SAWA  SOAP,125G,4,316.2916175,2767.0625
SOUTH RIFT,SAWA  SOAP,225G,10,387.4123661,2745.519
NORTH RIFT,SAWA  SOAP,225G,10,280.5540214,2741.986
SOUTH RIFT,SAWA  SOAP,125G,4,460.8875433,2737.3875
CENTRAL,SAWA  SOAP,70G,12,399.9640402,2735.6
NYANZA,SAWA  SOAP,125G,3,708.381295,2732.55
SOUTH RIFT,SAWA  SOAP,125G,3,383.5283654,2728.35
COAST,SAWA  SOAP,125G,12,317.2206406,2725.3625
CENTRAL,SAWA  SOAP,225G,9,386.9971209,2718.04
CENTRAL,SAWA  SOAP,225G,12,528.3508772,2716.219
NAIROBI,SAWA  SOAP,20G,4,4592.232558,2652.730972
NYANZA,SAWA  SOAP,125G,2,691.896303,2642.225
NAIROBI,SAWA  SOAP,20G,2,2994.564885,2635.16
COAST,SAWA  SOAP,225G,12,459.1522903,2624.466
CENTRAL,SAWA  SOAP,20G,2,3648.373832,2622.77125
COAST,SAWA  SOAP,125G,6,400.9120419,2612.9625
NAIROBI,SAWA  SOAP,70G,5,2112.510448,2605.47
CENTRAL,SAWA  SOAP,225G,10,430.4369041,2601.06
NORTH RIFT,SAWA  SOAP,125G,3,300.0689518,2584.225
NORTH RIFT,SAWA  SOAP,125G,12,166.2818732,2572.4375
CENTRAL,SAWA  SOAP,70G,8,288.2990236,2539.81
NORTH RIFT,SAWA  SOAP,125G,11,172.2166065,2506.1125
NORTH RIFT,SAWA  SOAP,125G,7,163.9992986,2453.225
NYANZA,SAWA  SOAP,125G,5,806.3011364,2425.9375
CENTRAL,SAWA  SOAP,225G,7,331.1945218,2410.354
NAIROBI,SAWA  SOAP,125G,6,344.8207921,2408.975
NAIROBI,SAWA  SOAP,125G,8,211.3066869,2406.625
NORTH RIFT,SAWA  SOAP,125G,8,152.7092422,2386.45
SOUTH RIFT,SAWA  SOAP,125G,11,276.7392181,2375.625
CENTRAL,SAWA  SOAP,125G,11,347.870295,2364.475
CENTRAL,SAWA  SOAP,20G,3,3347.752381,2361.838264
CENTRAL,SAWA  SOAP,125G,4,349.0412317,2300.2375
CENTRAL,SAWA  SOAP,125G,2,279.1794006,2276.9125
NYANZA,SAWA  SOAP,225G,11,585.7940141,2269.74
NYANZA,SAWA  SOAP,250G,5,1981.15917,2255.82
SOUTH RIFT,SAWA  SOAP,125G,12,328.2061381,2234.375
NAIROBI,SAWA  SOAP,70G,1,3140.931937,2223.9
CENTRAL,SAWA  SOAP,70G,9,328.4162191,2202.76
CENTRAL,SAWA  SOAP,70G,7,298.5569559,2200.52
SOUTH RIFT,SAWA  SOAP,20G,8,367.0944255,2174.751944
SOUTH RIFT,SAWA  SOAP,125G,8,311.6006979,2145.825
CENTRAL,SAWA  SOAP,,3,2108.95,2142.6
NYANZA,SAWA  SOAP,125G,6,890.9697842,2121.5375
NORTH RIFT,SAWA  SOAP,125G,10,145.1937834,2099.275
COAST,SAWA PETROLLEUM JELLY,200ML,7,1582.631579,2095.944444
NORTH RIFT,SAWA  SOAP,125G,2,214.854713,2086.1
SOUTH RIFT,SAWA  SOAP,125G,9,320.9003215,2068.05
CENTRAL,SAWA  SOAP,125G,5,343.1222222,2024.625
CENTRAL,SAWA  SOAP,125G,12,316.052284,1970.45
NORTH RIFT,SAWA  SOAP,125G,9,145.7626197,1965.9375
NAIROBI,,800G,7,10212.20606,4891.2
SOUTH RIFT,USHINDI BAR,800G,1,944.7363281,4522.4
NYANZA,USHINDI BAR,1000G,3,2444.72335,4498
CENTRAL,USHINDI BAR,1000G,12,1115.760282,4461
NAIROBI,,800G,8,9898.658065,4453.6
CENTRAL,USHINDI BAR,1000G,11,953.7922211,4381
CENTRAL,USHINDI BAR,1000G,9,1359.966423,4367
CENTRAL,USHINDI BAR,1000G,6,1528.090759,4343
NYANZA,USHINDI BAR,1000G,1,1581.053726,4263
NAIROBI,,800G,9,9998.1875,4179.2
CENTRAL,USHINDI BAR,1000G,4,1388.654688,4168
NYANZA,USHINDI BAR,1000G,2,2160.898477,3984
NYANZA,USHINDI BAR,1000G,5,2536.919255,3814
SOUTH RIFT,USHINDI BAR,1000G,5,892.0202703,3722
CENTRAL,USHINDI BAR,1000G,5,1218.284615,3719
CENTRAL,USHINDI BAR,1000G,8,1065.590848,3710
CENTRAL,USHINDI BAR,1000G,10,1193.938389,3559
NAIROBI,,800G,5,19898.05085,3408
NORTH RIFT,USHINDI BAR,1000G,10,453.2909784,3334
SOUTH RIFT,USHINDI BAR,1000G,1,926.4946237,3231
NORTH RIFT,USHINDI BAR,1000G,1,948.2541209,3226
NORTH RIFT,USHINDI BAR,1000G,9,481.2389629,3209
NORTH RIFT,USHINDI BAR,1000G,11,517.7225171,3191
SOUTH RIFT,USHINDI BAR,800G,2,927.0826446,3154.4
CENTRAL,USHINDI BAR,1000G,3,1425.331169,3082
NYANZA,USHINDI BAR,1000G,6,2117.252525,2936
NORTH RIFT,USHINDI BAR,1000G,8,437.0070423,2900
NORTH RIFT,USHINDI BAR,1000G,4,818.7747989,2855
SOUTH RIFT,USHINDI BAR,1000G,4,774.235369,2853
NYANZA,USHINDI BAR,1000G,4,1595.319372,2846
SOUTH RIFT,USHINDI BAR,800G,4,1157.375486,2786.4
CENTRAL,USHINDI BAR,1000G,2,1363.59633,2783
CENTRAL,USHINDI BAR,1000G,1,1124.712329,2696
NORTH RIFT,USHINDI BAR,1000G,5,695.4706601,2659
NORTH RIFT,USHINDI BAR,1000G,12,570.7390863,2627
COAST,USHINDI BAR,800G,1,874.4673913,2623.2
SOUTH RIFT,USHINDI BAR,800G,5,990.0566728,2540
NORTH RIFT,USHINDI BAR,1000G,6,688.1407507,2399
COAST,USHINDI BAR,800G,5,761.2222222,2396
NAIROBI,,800ML,7,4162.816901,2384.766667
NORTH RIFT,USHINDI BAR,1000G,7,514.6260163,2366
COAST,,450ML,7,743.3816092,2359.462417
NAIROBI,,800G,1,23829.85294,2352
COAST,USHINDI BAR,800G,4,662.8355615,2311.2
NYANZA,USHINDI BAR,1000G,11,811.245409,2282
NORTH RIFT,USHINDI BAR,1000G,3,1283.563492,2268
NAIROBI,,800G,6,14470.81132,2226.4
COAST,USHINDI BAR,800G,8,737.8987342,2176.8
SOUTH RIFT,USHINDI BAR,800G,3,732.0160256,2142.4
NORTH RIFT,USHINDI BAR,1000G,2,941.4534161,2125
CENTRAL,USHINDI BAR,1000G,7,834.3962963,2116
COAST,USHINDI BAR,800G,6,792.2298246,2100.8
SOUTH RIFT,USHINDI BAR,800G,6,944.4510638,2080
SOUTH RIFT,USHINDI BAR,1000G,3,716.3905229,2049
SOUTH RIFT,USHINDI BAR,1000G,2,941.164859,2032
SOUTH RIFT,USHINDI BAR,1000G,12,508.6191038,2018
COAST,USHINDI BAR,800G,2,896.8865096,1954.4
NAIROBI,,800G,3,15304.48837,1910.4
COAST,USHINDI BAR,800G,7,743.7934186,1899.2
COAST,USHINDI BAR,800G,9,710.0857143,1852
COAST,USHINDI BAR,800G,10,531.5755102,1827.2
NYANZA,USHINDI BAR,1000G,12,505.1531292,1773
SOUTH RIFT,USHINDI BAR,800G,12,386.7745902,1766.4
COAST,USHINDI BAR,175G,3,751.9132007,1758.225
NAIROBI,,800ML,9,5728.789474,1756.504
SOUTH RIFT,USHINDI BAR,1000G,6,723.879845,1753
NAIROBI,USHINDI BAR,800G,5,681.9651376,1724
NAIROBI,,800G,2,12927.36364,1651.2
SOUTH RIFT,USHINDI BAR,1000G,11,444.2027883,1628
COAST,USHINDI BAR,800G,12,829.8495146,1600.8
SOUTH RIFT,,450ML,1,554.2849873,1590.856667
COAST,USHINDI BAR,175G,1,710.7110266,1586.9
COAST,USHINDI BAR,175G,2,656.793345,1582.525
NAIROBI,USHINDI BAR,800G,3,1075.652866,1574.4
COAST,USHINDI BAR,800G,3,1129.398649,1559.2
NYANZA,USHINDI BAR,800G,5,6125.722222,1545.6
COAST,,450ML,9,612.4768786,1545.53575
COAST,USHINDI BAR,175G,5,689.0967118,1522.5
CENTRAL,USHINDI BAR,800G,4,903.7083333,1522.4
COAST,,450ML,8,770.9144981,1513.163667
COAST,USHINDI BAR,800G,11,706.781457,1499.2
NORTH RIFT,USHINDI BAR,800G,1,892.4504249,1472
NORTH RIFT,USHINDI BAR,800G,11,369.1613663,1466.4
NAIROBI,USHINDI BAR,1000G,9,791.6497462,1463
NORTH RIFT,USHINDI BAR,800G,12,411.2572559,1458.4
NAIROBI,USHINDI BAR,800G,4,540.9688581,1456.8
NAIROBI,USHINDI BAR,175G,1,621.7932961,1388.1
COAST,,450ML,2,565.6314199,1365.177
NAIROBI,,800ML,8,2344.194444,1361.784
COAST,,450ML,11,601.9288026,1355.927833
COAST,USHINDI BAR,175G,4,782.7351485,1348.2
SOUTH RIFT,USHINDI BAR,800G,9,449.4733542,1337.6
SOUTH RIFT,,450ML,7,466.0333333,1327.255417
CENTRAL,USHINDI BAR,800G,9,871.9876923,1324.8
NAIROBI,USHINDI BAR,1000G,10,800.4843305,1322
NAIROBI,USHINDI BAR,1000G,12,696.5526992,1275
NAIROBI,USHINDI BAR,800G,9,584.4159483,1268
NAIROBI,,800G,4,10036.4186,1252.8
SOUTH RIFT,USHINDI BAR,800G,11,326.7472527,1248
NAIROBI,USHINDI BAR,800G,1,535.4550898,1240
NORTH RIFT,USHINDI BAR,800G,6,770.638484,1235.2
NAIROBI,USHINDI BAR,175G,3,461.066879,1232.525
NAIROBI,,800G,11,1474.125436,1227.2
SOUTH RIFT,,450ML,2,514.1319018,1223.66475
SOUTH RIFT,USHINDI BAR,1000G,9,506.1777344,1213
NAIROBI,,450ML,8,459.140884,1212.56575
SOUTH RIFT,,450ML,11,223.8202703,1207.01625
SOUTH RIFT,USHINDI BAR,1000G,10,465.43898,1194
SOUTH RIFT,USHINDI BAR,1000G,8,363.8764368,1186
NAIROBI,USHINDI BAR,175G,2,531.9097889,1169.525
NAIROBI,,450ML,7,528.2673267,1168.16975
NAIROBI,USHINDI BAR,1000G,3,698.9201102,1161
COAST,,450ML,4,686.952381,1157.995667
NAIROBI,USHINDI BAR,1000G,11,633.8604651,1156
COAST,,450ML,10,649.3319672,1155.220917
NAIROBI,USHINDI BAR,800G,11,483.4294118,1152
NORTH RIFT,USHINDI BAR,800G,5,785.7371795,1145.6
COAST,,450ML,12,554.6325088,1144.121917
COAST,USHINDI BAR,1000G,2,4522.574074,1144
NAIROBI,USHINDI BAR,1000G,1,589.7321867,1122
COAST,,450ML,6,637.0912863,1120.074083
NORTH RIFT,USHINDI BAR,800G,4,860.3309353,1117.6
NYANZA,USHINDI BAR,1000G,10,568.652381,1116
NAIROBI,USHINDI BAR,800G,12,565.2114014,1114.4
COAST,USHINDI BAR,175G,12,275.7679914,1113.175
NYANZA,USHINDI BAR,800G,3,3994.627119,1100
SOUTH RIFT,,450ML,8,460.1651376,1098.801
COAST,,450ML,5,551.5347985,1097.876083
NAIROBI,USHINDI BAR,800G,2,745.0443038,1097.6
NAIROBI,USHINDI BAR,175G,4,579.7404922,1088.85
NAIROBI,USHINDI BAR,175G,5,594.1554524,1084.125
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),1KG,1,3074.510638,860
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),1KG,2,3056.590909,360
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),1KG,3,2429.55,290
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),1KG,4,3327.263158,330
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),1KG,5,3864.916667,260
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),1KG,6,4604.352941,450
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),1KG,7,2178,10
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),1KG,8,2741.857143,150
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),1KG,9,2023.333333,20
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),800G,1,2036,77.6
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),800G,2,2487.25,164
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),800G,3,2807.823529,214.4
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),800G,4,3581,28.8
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),800G,5,3156.5,19.2
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),800G,6,4031.6,114.62
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),800G,7,3458,0
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),800G,8,4124.5,28.8
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),800G,9,1729,0
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),175G,1,1331.057801,15359.925
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),175G,2,1388.703836,16000.95
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),175G,3,1706.831568,19012.525
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),175G,4,1253.692479,13266.225
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),175G,5,1187.845138,11674.775
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),175G,6,1295.08134,9581.6
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),175G,7,668.9941973,6066.725
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),175G,8,729.8138528,5924.625
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),175G,9,731.8767425,5842.55
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),175G,10,791.2192771,5758.55
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),175G,11,856.8912072,3372.775
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),200G,1,1072.507937,1243.6
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),200G,2,885.1684211,774.4
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),200G,3,2066,9.6
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),200G,6,2066,9.6
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),200G,8,5784.8,134.4
CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),200G,9,3305.6,76.8
COAST,4U (PWANI OIL PRODUCTS),250G,6,6837.352941,486
COAST,4U (PWANI OIL PRODUCTS),250G,7,1352.5,1130.25
COAST,4U (PWANI OIL PRODUCTS),250G,8,1722.520891,2584.75
COAST,4U (PWANI OIL PRODUCTS),250G,9,1792.564935,1154
COAST,4U (PWANI OIL PRODUCTS),250G,10,1068.953488,192
COAST,4U (PWANI OIL PRODUCTS),250G,11,946.8181818,43.5
COAST,AFRISENSE,125G,5,3206,6
COAST,AFRISENSE,125G,7,450.942029,55.135
COAST,AFRISENSE,125G,9,149.6144068,59.78
COAST,AFRISENSE,125G,10,166.3730887,187.5325
COAST,AFRISENSE,125G,11,162.2038095,149.1575
COAST,AFRISENSE,125G,12,189.2141491,163.695
COAST,AFRISENSE,225G,7,477.1764706,17.55
COAST,AFRISENSE,225G,8,1558.5,13.5
COAST,AFRISENSE,225G,9,2493,10.8
COAST,AFRISENSE,225G,11,164.6666667,4.275
COAST,AFRISENSE,225G,12,284,15.975
COAST,BELLEZA (PWANI OIL PRODUCTS),100ML,1,203.6681564,422.4212708
